ROUTE,ORIGIN_AIRPORT,ORIGIN_AIRPORT_NAME,DESTINATION_AIRPORT,DESTINATION_AIRPORT_NAME,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,DESTINATION_LATITUDE,DESTINATION_LONGITUDE,flights,delayed_flights,avg_arrival_delay,delayed_15_rate,delayed_15_pct,adjusted_delay_rate,adjusted_delay_pct,flights_normalized,avg_arrival_delay_positive,avg_delay_normalized,delay_impact_score,cluster,pca_1,pca_2
ABQ-HOU,ABQ,Albuquerque International Sunport,HOU,William P. Hobby Airport,35.04022,-106.60919,29.64542,-95.27889,1013,164,10.210266535044422,0.1618953603158933,16.19,0.1640710575011933,16.41,6.8650040661425855,10.210266535044422,2.679859982951292,11.96,0,-1.1710635820642463,-0.28365280682203964
MCI-TPA,MCI,Kansas City International Airport,TPA,Tampa International Airport,39.29761,-94.71391,27.97547,-82.53325,520,91,11.636538461538462,0.175,17.5,0.1767920758045615,17.68,3.5239902412577933,11.636538461538462,3.0542095699576017,11.95,0,-0.9378597499851442,-0.8977189300724456
BNA-STL,BNA,Nashville International Airport,STL,St. Louis International Airport at Lambert Field,36.12448,-86.67818,38.74769,-90.35999,677,116,10.453471196454949,0.1713441654357459,17.13,0.173244642212134,17.32,4.587964217945243,10.453471196454949,2.743693227415997,11.95,0,-1.0852515829417508,-0.6378840905378519
MEM-HOU,MEM,Memphis International Airport,HOU,William P. Hobby Airport,35.04242,-89.97667,29.64542,-95.27889,673,115,10.677563150074294,0.1708766716196136,17.09,0.1728474605418216,17.28,4.560856600704798,10.677563150074294,2.802510013142859,11.93,0,-1.071152417287872,-0.6572916273879641
VLD-ATL,VLD,Valdosta Regional Airport,ATL,Hartsfield-Jackson Atlanta International Airport,30.7825,-83.27672,33.64044,-84.42694,1013,162,11.954590325765054,0.1599210266535044,15.99,0.1622741123080217,16.23,6.8650040661425855,11.954590325765054,3.1376877495446336,11.92,0,-1.013875626981426,-0.4252685203563434
MSP-BOI,MSP,Minneapolis-Saint Paul International Airport,BOI,Boise Airport (Boise Air Terminal),44.88055,-93.21692,43.56444,-116.22278,790,132,10.843037974683543,0.1670886075949367,16.71,0.1692259404481215,16.92,5.353754404987802,10.843037974683543,2.8459417256387254,11.92,0,-1.08251661875233,-0.5509236094091062
RDM-DEN,RDM,Redmond Municipal Airport (Roberts Field),DEN,Denver International Airport,44.25407,-121.14996,39.85841,-104.667,528,91,13.9375,0.1723484848484848,17.23,0.1745399474503632,17.45,3.5782054757386828,13.9375,3.658136482939633,11.91,0,-0.7245992422404777,-1.0769277196353555
JAX-BNA,JAX,Jacksonville International Airport,BNA,Nashville International Airport,30.49406,-81.68786,36.12448,-86.67818,989,160,9.723963599595551,0.1617795753286147,16.18,0.1640138539934142,16.4,6.702358362699918,9.723963599595551,2.55222141721668,11.9,0,-1.2437740081426094,-0.2550585048511927
BNA-MSP,BNA,Nashville International Airport,MSP,Minneapolis-Saint Paul International Airport,36.12448,-86.67818,44.88055,-93.21692,1075,168,14.08,0.1562790697674418,15.63,0.1588179463819814,15.88,7.285172133369477,14.08,3.695538057742783,11.9,0,-0.8218345516634391,-0.5425009791689034
SGF-DEN,SGF,Springfield-Branson National Airport,DEN,Denver International Airport,37.24433,-93.38686,39.85841,-104.667,609,105,10.047619047619047,0.1724137931034483,17.24,0.1743456798290947,17.43,4.127134724857686,10.047619047619047,2.6371703537057867,11.89,0,-1.142004672508576,-0.6611023679442892
DTW-BHM,DTW,Detroit Metropolitan Airport,BHM,Birmingham-Shuttlesworth International Airport,42.21206,-83.34884,33.56294,-86.75355,639,109,11.363067292644756,0.1705790297339593,17.06,0.1726807672514589,17.27,4.330441854161019,11.363067292644756,2.982432360274214,11.89,0,-1.0136679854762163,-0.7427793485219271
RSW-IND,RSW,Southwest Florida International Airport,IND,Indianapolis International Airport,26.53617,-81.75517,39.71733,-86.29438,771,128,12.198443579766536,0.166018158236057,16.6,0.1683250137759221,16.83,5.22499322309569,12.198443579766536,3.20169122828518,11.88,0,-0.9586074462716404,-0.6790323177516693
PNS-BNA,PNS,Pensacola International Airport (Pensacola Gulf Coast Regional Airport),BNA,Nashville International Airport,30.47331,-87.18744,36.12448,-86.67818,653,111,11.32312404287902,0.1699846860643185,17.0,0.1721262775548846,17.21,4.425318514502575,11.32312404287902,2.971948567684782,11.88,0,-1.0257850571584048,-0.7227669693763531
AUS-CLT,AUS,Austin-Bergstrom International Airport,CLT,Charlotte Douglas International Airport,30.19453,-97.66987,35.21401,-80.94313,501,87,12.459081836327345,0.1736526946107784,17.37,0.175725602327501,17.57,3.3952290593656813,12.459081836327345,3.2701002195084894,11.88,0,-0.8818208243185435,-0.9747058029034842
MSP-JFK,MSP,Minneapolis-Saint Paul International Airport,JFK,John F. Kennedy International Airport (New York International Airport),44.88055,-93.21692,40.63975,-73.77893,933,151,11.012861736334406,0.1618435155412647,16.18,0.164192727007578,16.42,6.322851721333694,11.012861736334406,2.890514891426353,11.87,0,-1.1179195785166811,-0.4136991279174406
LAX-CMH,LAX,Los Angeles International Airport,CMH,Port Columbus International Airport,33.94254,-118.40807,39.99799,-82.89188,637,110,8.222919937205651,0.1726844583987441,17.27,0.1745062238790069,17.45,4.3168880455407965,8.222919937205651,2.1582467026786483,11.87,0,-1.337456431954798,-0.4765341666982193
ROC-JFK,ROC,Greater Rochester International Airport,JFK,John F. Kennedy International Airport (New York International Airport),43.11887,-77.67238,40.63975,-73.77893,1191,184,11.017632241813605,0.1544920235096557,15.45,0.1569411982949869,15.69,8.07129303334237,11.017632241813605,2.8917669926019958,11.87,0,-1.1708117086591383,-0.16302827028135192
STL-SEA,STL,St. Louis International Airport at Lambert Field,SEA,Seattle-Tacoma International Airport,38.74769,-90.35999,47.44898,-122.30931,512,90,9.0234375,0.17578125,17.58,0.1774690964033139,17.75,3.469775006776904,9.0234375,2.368356299212598,11.87,0,-1.2336993132457783,-0.6723176219283851
ORF-DFW,ORF,Norfolk International Airport,DFW,Dallas/Fort Worth International Airport,36.89461,-76.20122,32.89595,-97.0372,672,110,18.571428571428573,0.1636904761904762,16.37,0.1665946722782748,16.66,4.554079696394687,18.571428571428573,4.874390701162355,11.87,0,-0.3066202899676392,-1.3130784229441648
ORD-PBI,ORD,Chicago O'Hare International Airport,PBI,Palm Beach International Airport,41.9796,-87.90446,26.68316,-80.09559,630,108,10.104761904761904,0.1714285714285714,17.14,0.1734398452038741,17.34,4.269449715370019,10.104761904761904,2.652168478940132,11.87,0,-1.1483089451583963,-0.641548036733289
SEA-FAT,SEA,Seattle-Tacoma International Airport,FAT,Fresno Yosemite International Airport,47.44898,-122.30931,36.77619,-119.71814,957,153,12.612330198537094,0.1598746081504702,15.99,0.1623567521275573,16.24,6.485497424776362,12.612330198537094,3.3103228867551437,11.86,0,-0.9643928291534201,-0.5256272313702378
BHM-MDW,BHM,Birmingham-Shuttlesworth International Airport,MDW,Chicago Midway International Airport,33.56294,-86.75355,41.78598,-87.75242,678,114,12.24188790560472,0.168141592920354,16.81,0.1704512686360259,17.05,4.594741122255354,12.24188790560472,3.213093938478929,11.86,0,-0.9477908010713967,-0.7711611463405157
JNU-SIT,JNU,Juneau International Airport,SIT,Sitka Rocky Gutierrez Airport,58.35496,-134.57628,57.04714,-135.3616,806,134,9.630272952853598,0.1662531017369727,16.63,0.1684449083872275,16.84,5.46218487394958,9.630272952853598,2.5276306962870336,11.85,0,-1.2385859521266276,-0.4205995223871411
SFO-DCA,SFO,San Francisco International Airport,DCA,Ronald Reagan Washington National Airport,37.619,-122.37484,38.85208,-77.03772,718,121,9.31058495821727,0.1685236768802228,16.85,0.1706737004875649,17.07,4.8658172946598,9.31058495821727,2.4437230861462647,11.83,0,-1.2653632947598616,-0.4767373805133028
BOI-GEG,BOI,Boise Airport (Boise Air Terminal),GEG,Spokane International Airport,43.56444,-116.22278,47.61986,-117.53384,639,108,11.971830985915492,0.1690140845070422,16.9,0.1713275872785225,17.13,4.330441854161019,11.971830985915492,3.142212857195667,11.83,0,-0.9797761725512572,-0.7832824933201201
MSP-CID,MSP,Minneapolis-Saint Paul International Airport,CID,The Eastern Iowa Airport,44.88055,-93.21692,41.88459,-91.71087,740,124,9.894594594594595,0.1675675675675675,16.76,0.1697751035700335,16.98,5.014909189482244,9.894594594594595,2.597006455274172,11.83,0,-1.2082678000735718,-0.5057068137137524
IND-DTW,IND,Indianapolis International Airport,DTW,Detroit Metropolitan Airport,39.71733,-86.29438,42.21206,-83.34884,723,120,12.76210235131397,0.1659751037344398,16.6,0.1684217338989406,16.84,4.899701816210355,12.76210235131397,3.349633163074533,11.83,0,-0.9162142030750124,-0.7655217743978339
IAH-SAV,IAH,George Bush Intercontinental Airport,SAV,Savannah/Hilton Head International Airport,29.98047,-95.33972,32.12758,-81.20214,505,87,12.25940594059406,0.1722772277227722,17.23,0.1745637801633523,17.46,3.4223366766061263,12.25940594059406,3.21769184792495,11.81,0,-0.9348080792246115,-0.9405854429082773
DTW-LAN,DTW,Detroit Metropolitan Airport,LAN,Capital Region International Airport ( Lansing Capital City),42.21206,-83.34884,42.7787,-84.58736,515,88,13.444660194174755,0.170873786407767,17.09,0.1733513609737043,17.34,3.490105719707238,13.444660194174755,3.5287822031954743,11.81,0,-0.8206630194580993,-1.0280322069595242
MCO-SFO,MCO,Orlando International Airport,SFO,San Francisco International Airport,28.42889,-81.31603,37.619,-122.37484,852,139,10.538732394366198,0.1631455399061032,16.31,0.1655578644945673,16.56,5.773922472214692,10.538732394366198,2.766071494584304,11.79,0,-1.1834983757368454,-0.4414512642707196
BRD-MSP,BRD,Brainerd Lakes Regional Airport,MSP,Minneapolis-Saint Paul International Airport,46.39786,-94.13723,44.88055,-93.21692,633,108,9.04265402843602,0.1706161137440758,17.06,0.1727299959056318,17.27,4.289780428300352,9.04265402843602,2.373400007463522,11.79,0,-1.2918293807083503,-0.5345743726688821
SAT-BWI,SAT,San Antonio International Airport,BWI,Baltimore-Washington International Airport,29.53369,-98.46978,39.1754,-76.6682,837,137,10.405017921146952,0.1636798088410991,16.37,0.1660737321225487,16.61,5.6722689075630255,10.405017921146952,2.730975832322035,11.79,0,-1.19346068582146,-0.44538532221611493
JAX-DFW,JAX,Jacksonville International Airport,DFW,Dallas/Fort Worth International Airport,30.49406,-81.68786,32.89595,-97.0372,1333,194,15.92423105776444,0.145536384096024,14.55,0.1483678206551487,14.84,9.033613445378151,15.92423105776444,4.179588204137649,11.79,0,-0.7458637284242762,-0.43396821693061044
BDL-DCA,BDL,Bradley International Airport,DCA,Ronald Reagan Washington National Airport,41.93887,-72.68323,38.85208,-77.03772,715,118,12.953846153846154,0.165034965034965,16.5,0.1676209656427339,16.76,4.845486581729467,12.953846153846154,3.3999596204320617,11.78,0,-0.9201391768852906,-0.7795570475706859
ELP-DEN,ELP,El Paso International Airport,DEN,Denver International Airport,31.80667,-106.37781,39.85841,-104.667,928,149,10.645474137931034,0.1605603448275862,16.06,0.1630458044735682,16.3,6.28896719978314,10.645474137931034,2.794087700244366,11.77,0,-1.1964661448356928,-0.3723924385471601
MCI-BWI,MCI,Kansas City International Airport,BWI,Baltimore-Washington International Airport,39.29761,-94.71391,39.1754,-76.6682,875,142,9.976,0.1622857142857142,16.23,0.164729319998798,16.47,5.9297912713472485,9.976,2.618372703412074,11.76,0,-1.2594983744727166,-0.3650539292672346
DTW-CID,DTW,Detroit Metropolitan Airport,CID,The Eastern Iowa Airport,42.21206,-83.34884,41.88459,-91.71087,777,127,11.962676962676962,0.1634491634491634,16.34,0.1660331664752886,16.6,5.265654648956357,11.962676962676962,3.139810226424399,11.75,0,-1.0454168784101936,-0.6285364227515764
BWI-MSP,BWI,Baltimore-Washington International Airport,MSP,Minneapolis-Saint Paul International Airport,39.1754,-76.6682,44.88055,-93.21692,1145,175,12.26288209606987,0.1528384279475982,15.28,0.1555109132520708,15.55,7.759555435077256,12.26288209606987,3.2186042246902544,11.75,0,-1.0888977477461264,-0.29507484717722865
RNO-DFW,RNO,Reno/Tahoe International Airport,DFW,Dallas/Fort Worth International Airport,39.49858,-119.76806,32.89595,-97.0372,788,126,15.89467005076142,0.1598984771573604,15.99,0.1628503231968785,16.29,5.34020059636758,15.89467005076142,4.171829409648667,11.73,0,-0.6592200684533587,-0.9484338027234369
COS-DFW,COS,City of Colorado Springs Municipal Airport,DFW,Dallas/Fort Worth International Airport,38.80581,-104.70025,32.89595,-97.0372,1136,172,14.050176056338028,0.1514084507042253,15.14,0.1542160898048771,15.42,7.698563296286257,14.050176056338028,3.687710251007356,11.73,0,-0.9170843857623566,-0.45236525729946386
BDL-DFW,BDL,Bradley International Airport,DFW,Dallas/Fort Worth International Airport,41.93887,-72.68323,32.89595,-97.0372,671,112,10.168405365126675,0.1669150521609538,16.69,0.1694047820996474,16.94,4.547302792084576,10.168405365126675,2.668872799245847,11.7,0,-1.2270967705023796,-0.5748411787892284
MAF-LAS,MAF,Midland International Airport,LAS,McCarran International Airport,31.94253,-102.20191,36.08036,-115.15233,610,103,9.942622950819672,0.1688524590163934,16.89,0.17128322112511,17.13,4.133911629167796,9.942622950819672,2.6096123230497827,11.7,0,-1.2374404494870457,-0.6180060126052035
MCO-SAT,MCO,Orlando International Airport,SAT,San Antonio International Airport,28.42889,-81.31603,29.53369,-98.46978,526,90,10.100760456273765,0.1711026615969581,17.11,0.1735001389757638,17.35,3.5646516671184605,10.100760456273765,2.651118229993114,11.7,0,-1.207718852117757,-0.7155607021297143
STL-CLT,STL,St. Louis International Airport at Lambert Field,CLT,Charlotte Douglas International Airport,38.74769,-90.35999,35.21401,-80.94313,1025,160,10.920975609756098,0.1560975609756097,15.61,0.158765410665625,15.88,6.946326917863919,10.920975609756098,2.8663977978362465,11.69,0,-1.2253015999048191,-0.28747764075494064
RIC-DTW,RIC,Richmond International Airport,DTW,Detroit Metropolitan Airport,37.50517,-77.31967,42.21206,-83.34884,942,147,13.383227176220808,0.1560509554140127,15.61,0.1589357840679732,15.89,6.383843860124696,13.383227176220808,3.5126580515015244,11.66,0,-0.9757091779482773,-0.5715386770535482
LAS-CMH,LAS,McCarran International Airport,CMH,Port Columbus International Airport,36.08036,-115.15233,39.99799,-82.89188,679,113,9.191458026509572,0.166421207658321,16.64,0.1689487637982389,16.89,4.601518026565465,9.191458026509572,2.412456174936896,11.65,0,-1.3509256276304726,-0.4744153974254942
DTW-PLN,DTW,Detroit Metropolitan Airport,PLN,Pellston Regional Airport of Emmet County,42.21206,-83.34884,45.57093,-84.79672,793,127,13.160151324085753,0.1601513240857503,16.02,0.1630583281061905,16.31,5.374085117918135,13.160151324085753,3.454107959077625,11.65,0,-0.9736212330673627,-0.6967649368133714
BTV-JFK,BTV,Burlington International Airport,JFK,John F. Kennedy International Airport (New York International Airport),44.473,-73.15031,40.63975,-73.77893,1113,168,13.39622641509434,0.1509433962264151,15.09,0.1538426108811444,15.38,7.5426944971536996,13.39622641509434,3.516069925221611,11.64,0,-1.0185969258274623,-0.40428433989319174
EYW-MIA,EYW,Key West International Airport,MIA,Miami International Airport,24.55611,-81.75956,25.79325,-80.29056,562,94,11.891459074733095,0.1672597864768683,16.73,0.1701073821734564,17.01,3.808620222282461,11.891459074733095,3.1211178673840148,11.63,0,-1.06706172122326,-0.8164048101784911
PHL-BNA,PHL,Philadelphia International Airport,BNA,Nashville International Airport,39.87195,-75.24114,36.12448,-86.67818,667,110,11.076461769115442,0.1649175412293853,16.49,0.1676806870910406,16.77,4.520195174844131,11.076461769115442,2.907207813416126,11.63,0,-1.1684081282250938,-0.6420517950169297
GEG-OAK,GEG,Spokane International Airport,OAK,Oakland International Airport,47.61986,-117.53384,37.72129,-122.22072,703,115,11.675675675675675,0.1635846372688477,16.36,0.1663898966361496,16.64,4.764163730008132,11.675675675675675,3.0644818046392848,11.63,0,-1.1123228965145533,-0.6584391009695489
BDL-TPA,BDL,Bradley International Airport,TPA,Tampa International Airport,41.93887,-72.68323,27.97547,-82.53325,998,155,11.356713426853709,0.1553106212424849,15.53,0.1581157440790784,15.81,6.76335050149092,11.356713426853709,2.980764678964228,11.62,0,-1.2075953953997922,-0.33916796743284927
DBQ-ORD,DBQ,Dubuque Regional Airport,ORD,Chicago O'Hare International Airport,42.40296,-90.70917,41.9796,-87.90446,956,149,11.984309623430962,0.155857740585774,15.59,0.1587226202640418,15.87,6.478720520466251,11.984309623430962,3.1454880901393603,11.61,0,-1.1400169966290845,-0.4319460282428798
CMH-MCO,CMH,Port Columbus International Airport,MCO,Orlando International Airport,39.99799,-82.89188,28.42889,-81.31603,1105,167,12.71945701357466,0.151131221719457,15.11,0.1540340970944632,15.4,7.48847926267281,12.71945701357466,3.3384401610432177,11.61,0,-1.0980074837575073,-0.34985053754445067
BNA-ECP,BNA,Nashville International Airport,ECP,Northwest Florida Beaches International Airport,36.12448,-86.67818,30.35483,-85.79952,652,108,10.010736196319018,0.1656441717791411,16.56,0.1683658071792927,16.84,4.418541610192464,10.010736196319018,2.627489815306829,11.6,0,-1.2852735287093802,-0.5624286659561653
CIU-DTW,CIU,Chippewa County International Airport,DTW,Detroit Metropolitan Airport,46.25075,-84.47239,42.21206,-83.34884,653,106,13.917304747320062,0.1623277182235834,16.23,0.1654861713131847,16.55,4.425318514502575,13.917304747320062,3.652835891685056,11.58,0,-0.9011086662891727,-0.8881429610332723
DTW-CIU,DTW,Detroit Metropolitan Airport,CIU,Chippewa County International Airport,42.21206,-83.34884,46.25075,-84.47239,653,107,11.898928024502297,0.1638591117917305,16.39,0.1668141925615247,16.68,4.425318514502575,11.898928024502297,3.123078221654146,11.58,0,-1.103564660130154,-0.7180545122522707
SFO-BFL,SFO,San Francisco International Airport,BFL,Meadows Field,37.619,-122.37484,35.4336,-119.05677,707,115,10.465346534653465,0.1626591230551626,16.27,0.1655651635673211,16.56,4.791271347248577,10.465346534653465,2.7468101140822743,11.55,0,-1.274377353548079,-0.5359082425982085
